reason,transaction_sk,member_id,transaction_ts,amount,points_earned
orphan_transaction,caea344d2a2c3b2b901db479b424637d,M9001348,2025-12-08 05:54:54,27.74,49.0
orphan_transaction,f0023be8994b24ed8e5ee3ce4563e511,M9001349,2026-01-24 05:25:10,29.1,51.0
orphan_transaction,9daed24cc38214cc5e72ff30c3d63e63,M9001350,2025-05-28 07:19:29,34.7,69.0
orphan_transaction,37c67fcd4faee8442f7994afe4d17edd,M9001351,2026-05-30 17:09:04,91.77,211.0
orphan_transaction,e0c3d9f0c88fae120b22d0ff7ae4d8d2,M9001352,2025-08-24 16:44:38,82.18,189.0
orphan_transaction,288e0e0f11b201317f301ee2660cb2d5,M9001353,2025-02-06 01:28:50,57.79,116.0
orphan_transaction,a05660052812b1a2ad87fe5665853ade,M9001354,2025-08-22 22:39:33,58.79,135.0
orphan_transaction,f213e04d36214a21c45a66a066107979,M9001355,2025-11-28 11:19:00,81.37,187.0
orphan_transaction,56d68425fdcfee7b345b288ecae6a713,M9001356,2026-02-03 11:01:37,128.68,296.0
orphan_transaction,d4d491bb79e5eda30074b6be7374e6c0,M9001357,2025-06-09 21:35:46,27.56,63.0
orphan_transaction,20e5a5d4a001194d78399a099f3476bd,M9001358,2025-04-19 00:17:40,30.31,61.0
orphan_transaction,e3a5dd55a4dcb25a014604ac5b300be5,M9001359,2026-01-16 18:35:30,59.07,103.0
orphan_transaction,5fdfb079960046f207657763ca7dcab9,M9001360,2025-10-12 00:06:36,89.72,157.0
orphan_transaction,5a9bca8eec3ea90a4336dd5031f01ce6,M9001361,2025-03-28 15:13:21,40.78,94.0
orphan_transaction,fc44beb497c7372cd0d506da9407a355,M9001362,2025-04-10 07:53:09,41.61,73.0
orphan_transaction,28f0c421957872053b428f010b78787b,M9001363,2026-03-18 16:59:04,33.03,58.0
orphan_transaction,03f80caabfd6197ce073dea39c29eda2,M9001364,2025-01-05 00:21:33,54.97,110.0
orphan_transaction,f929c7e37d1d342a9866794c2b5faa11,M9001365,2025-03-09 03:50:26,61.39,107.0
orphan_transaction,f348cdd56580fa0da38499cfd5c2b2b4,M9001366,2025-07-23 02:43:41,41.82,84.0
orphan_transaction,90fbdfb42c2756a7d231f24d5a127770,M9001367,2025-07-13 01:37:37,107.06,187.0
orphan_transaction,584441e52720776828af68581ae0914b,M9001368,2025-09-05 15:15:55,35.51,82.0
orphan_transaction,39713af2fde33030ad78fa5d6730c6f8,M9001369,2025-12-05 20:15:27,116.88,269.0
orphan_transaction,b7283c4e3fe8adb438fa56d8ad9fb5c2,M9001370,2025-01-18 22:16:48,68.39,137.0
orphan_transaction,e13e62d3a5b8a36f3735e239432a25ab,M9001371,2025-08-01 22:20:37,150.75,264.0
orphan_transaction,b911779c63a5a71a3f82530e6108f8bb,M9001372,2026-05-19 03:30:19,31.75,73.0
orphan_transaction,c5c56163f85747d185b4728222025490,M9001373,2025-05-29 01:06:24,52.04,104.0
orphan_transaction,5c00a3e19ca98db902c6c917b0ed5514,M9001374,2026-02-27 19:52:59,32.64,65.0
orphan_transaction,5f80a6908cfaa26a6a2865b2a044e1da,M9001375,2026-06-22 11:01:01,38.06,76.0
orphan_transaction,d53855bf3fddf286ba38ebdbe320b3b6,M9001376,2026-01-13 05:26:39,44.6,103.0
orphan_transaction,e3f42d1bf803715412de69c4f053ca5b,M9001377,2025-01-19 06:06:53,75.07,150.0
orphan_transaction,4e2ca9e6ace3f89b2f2b64ef880a9ae7,M9001378,2026-05-30 07:48:05,70.86,163.0
orphan_transaction,d2582228b6707b18723771fd38d0c3da,M9001379,2025-09-28 00:27:43,27.09,62.0
orphan_transaction,b200cd20cb870f4d482bd103ed5f8eee,M9001380,2026-02-20 05:14:40,44.74,78.0
orphan_transaction,29cbd93682f35886a83e5a9acc5a68de,M9001381,2026-06-15 16:07:49,202.35,405.0
orphan_transaction,6fe0cc970cb1910ded2a57f2330253c1,M9001382,2025-04-05 04:06:39,59.53,119.0
orphan_transaction,c7567ae9e3e0d37ebd903f575dc74551,M9001383,2026-06-01 09:04:55,63.51,127.0
orphan_transaction,9a0f38529912f8e3711dab4d8a0e0af3,M9001384,2026-02-28 23:47:12,130.44,261.0
orphan_transaction,9648957fbf2d0e68c4efd60051b31f96,M9001385,2025-08-29 23:03:15,260.23,599.0
orphan_transaction,a293c56a7951b9c03896b0c3fa989719,M9001386,2025-06-22 13:37:58,68.11,136.0
orphan_transaction,dbfda1c8e395ab3d5748cdf08bde37dc,M9001387,2025-10-09 10:28:14,51.92,91.0
orphan_transaction,68e14affd06da67ea6506103104a81ae,M9001388,2025-10-28 18:37:34,62.19,124.0
orphan_transaction,d1d50d9aa1e25f6aa72459919e59956e,M9001389,2025-01-26 18:27:33,58.11,116.0
orphan_transaction,29c35376743be4bc1d302b62bc7cea36,M9001390,2026-05-31 22:22:22,43.28,100.0
orphan_transaction,8f7c317155a0fadc64c52f5d0743c828,M9001391,2025-01-19 04:00:18,81.66,188.0
orphan_transaction,9373d6f5b8d33421adc05e11461f5cee,M9001392,2025-11-04 06:38:05,14.26,29.0
orphan_transaction,a1082b07344c232945cfbcef4ce0a9ce,M9001393,2026-03-30 14:33:10,36.47,64.0
orphan_transaction,f72b77a63724fbdd1f974fa38a223717,M9001394,2025-03-12 07:56:59,73.95,170.0
orphan_transaction,fac425673fab8267ca49ff804a5b8e45,M9001395,2026-06-29 06:39:30,97.39,170.0
orphan_transaction,261c91ff4fcae19acafa505795a2c194,M9001396,2026-05-01 05:31:31,64.63,129.0
orphan_transaction,84bacf5740a02a492d893245436357a4,M9001397,2025-07-01 05:56:47,199.4,399.0
orphan_transaction,d5766b40e86e05f2f037a7cca54fbf41,M9001398,2025-11-28 18:37:19,137.55,275.0
orphan_transaction,2eb0ff92a3f2f05129eac08862e3aa70,M9001399,2025-05-10 04:53:50,44.39,78.0
orphan_transaction,09cda0ea5af250741e650dd87b73538b,M9001400,2025-12-22 11:19:23,146.92,294.0
orphan_transaction,67b363c8b969b31655bb3f9d51073826,M9001401,2025-01-02 17:25:17,140.68,281.0
orphan_transaction,70e919480b3902df992b9c8d31c132df,M9001402,2026-06-21 09:31:46,87.78,202.0
orphan_transaction,f7c41da415d7716bd28024360477468c,M9001403,2025-06-04 11:04:46,107.17,188.0
orphan_transaction,bde2e9a9a17a05bd8e5167ab0533690a,M9001404,2026-03-25 23:49:40,22.89,53.0
orphan_transaction,6565fe592c85b6b69a4bc6554b262ae8,M9001405,2025-07-16 07:58:56,78.07,137.0
orphan_transaction,f96c016d30507b98eb703d408f2ce634,M9001406,2026-01-14 14:05:32,21.38,37.0
orphan_transaction,ab605bc0097d9d8b953084cc949831c5,M9001407,2026-01-13 15:40:04,59.08,118.0
orphan_transaction,cf6534e1797f07c3fa054851e77691af,M9001408,2025-08-29 19:31:38,56.35,130.0
orphan_transaction,c8ebf707664e89a0137c9d9475e638b2,M9001409,2025-12-19 22:10:14,44.43,102.0
orphan_transaction,51316e4216ee599e1f24d8dd65d2315e,M9001410,2025-01-20 14:24:48,44.28,89.0
orphan_transaction,117cd8303975452ebcc9256450baa428,M9001411,2025-01-24 05:49:28,60.68,140.0
orphan_transaction,794397e305b65c9b6a90a3092bacbd18,M9001412,2026-06-12 10:09:56,134.02,308.0
orphan_transaction,b4d40dba1727ecfa85a25287792520f6,M9001413,2025-10-12 12:51:04,52.3,92.0
orphan_transaction,eb3eceedba63c616dcd242d6ce630f20,M9001414,2025-09-27 08:57:20,29.53,52.0
orphan_transaction,e90a5abc8373426982fef20e197cc3d1,M9001415,2026-04-24 01:42:08,64.01,112.0
orphan_transaction,fed3c3ee811335b59ecf2e02aeec2a6d,M9001416,2026-05-14 23:35:33,13.2,26.0
orphan_transaction,5003fde5f2bc8b36dcbc62aa02fc77ae,M9001417,2026-06-16 07:56:57,46.52,93.0
orphan_transaction,1ef2a5793bb1c6a966f5a80528a7b0f2,M9001418,2025-05-05 22:27:16,45.7,91.0
orphan_transaction,6cc78a39e279091eeed581477e92f812,M9001419,2026-02-27 02:12:39,48.99,86.0
orphan_transaction,a81b5a968302ace87d38eaba0644da2c,M9001420,2025-09-09 09:05:47,79.28,139.0
orphan_transaction,c1ad9776c60faca2a186309e7405a6ea,M9001421,2025-07-18 00:52:25,55.61,111.0
orphan_transaction,83ecbdaf061fc8538588d3bf290c3c63,M9001422,2025-03-10 16:36:55,20.25,47.0
orphan_transaction,a1f4caed9dc47539cb72d0bb95cad35c,M9001423,2025-03-31 01:11:45,57.79,116.0
orphan_transaction,8602ca117664cba53ec532c584f9f03e,M9001424,2025-11-10 07:21:46,55.37,127.0
orphan_transaction,42200f3baf384e487409de86f76cb0d5,M9001425,2026-01-08 02:02:58,14.22,25.0
orphan_transaction,ccefed211b7c18918c183f68cf44eeb5,M9001426,2026-04-10 16:02:52,69.26,121.0
orphan_transaction,cbe0c80cb00da3a0918cfff2eda152dc,M9001428,2025-03-21 20:33:29,15.39,27.0
orphan_transaction,45a39b8927461098de8cf39baafdaf83,M9001429,2026-06-09 22:29:03,54.97,126.0
orphan_transaction,e280970195243206e74fceb12f90fc8e,M9001430,2026-01-01 12:26:43,15.87,37.0
orphan_transaction,4f459f2f8dc872fbeadf0b18e494c871,M9001431,2025-04-29 07:03:07,83.31,167.0
orphan_transaction,9a8614e79b35bac7470885944420f1ed,M9001432,2025-06-24 20:45:01,66.15,116.0
orphan_transaction,a9a0d9f879134f47edf33ee9c804480e,M9001433,2026-01-08 20:35:15,74.02,170.0
orphan_transaction,43fa34673f2d901db47d80489a568716,M9001434,2025-04-27 23:00:38,110.05,193.0
orphan_transaction,861104c3b0166a7d235bf822c9cc2c52,M9001435,2026-05-10 15:35:32,66.29,152.0
orphan_transaction,762098df2450568e8a0e2ea28a346f1b,M9001436,2025-05-11 06:15:52,26.96,54.0
orphan_transaction,7df58fc94c31633835a0db7bd7ae7d2c,M9001437,2025-08-06 06:00:20,40.28,70.0
orphan_transaction,d4ec84425b79fd24b5f3ad417b9ed266,M9001438,2025-02-19 00:00:00,76.81,154.0
orphan_transaction,5745b97f6c0e1a2c3ff8742bdf7c2dca,M9001439,2025-11-08 18:23:18,93.07,186.0
orphan_transaction,fccba956f0c2a6181f3e9f13ad7d8f52,M9001440,2026-05-28 14:11:33,43.93,88.0
orphan_transaction,ace2404af5ae994d7ac69bedb510688e,M9001441,2026-02-07 04:21:40,105.88,244.0
orphan_transaction,433bdfdd603124d7d4a4e6f110f60b6e,M9001442,2025-10-20 02:55:20,69.33,159.0
orphan_transaction,da2ac75e85caac0fc96e032e9a872122,M9001443,2025-03-29 00:10:03,63.36,111.0
orphan_transaction,a3a119dc8ee48566ac3613ce3ee4affc,M9001444,2026-04-21 17:20:25,76.13,133.0
orphan_transaction,47ef5364bb7faa383003e86bb445ee22,M9001445,2025-12-05 18:28:04,26.54,46.0
orphan_transaction,bbc988ef952c59b94af8a57f6b9629a9,M9001446,2025-03-08 18:07:18,82.23,144.0
orphan_transaction,cfa827fea180565aea2dff5b5f32455f,M9001447,2025-07-30 09:55:16,29.37,51.0
orphan_transaction,527c9a45ec118a5e94a874b5eed0c38c,M9001448,2026-02-09 22:24:10,36.36,84.0
orphan_transaction,6c3e9e8a0155e1b1eebaf80f74ff63e7,M9001449,2025-06-06 22:30:44,49.63,114.0
orphan_transaction,c48ce2ad90a5e2f3c7baf5a8e8a93ddf,M9001450,2026-02-19 01:25:13,46.69,82.0
orphan_transaction,10b9b1e7f3a502b018d147172fc59fd3,M9001451,2026-03-16 16:35:24,39.44,79.0
orphan_transaction,8bd8f43ac016be8e126c9bc282cd5699,M9001452,2025-09-03 00:43:17,109.0,191.0
orphan_transaction,5a96212694d0edd5607cf8b3a6e5ccdd,M9001453,2025-08-11 09:01:59,197.78,455.0
orphan_transaction,24903091f3ecef935636022c4ba00ed7,M9001454,2025-07-28 09:46:48,97.57,171.0
orphan_transaction,bc6b4f7c74934b6321452c27d0af62f2,M9001455,2025-06-06 02:37:06,56.85,114.0
orphan_transaction,7976c7aa9381ddc0632190bbaf71cb67,M9001456,2025-08-16 14:47:00,39.6,69.0
orphan_transaction,361ddf89ed674dd7aa1cb7b12ba39e03,M9001457,2026-01-07 05:13:45,56.09,98.0
orphan_transaction,5ae1ff6d406e217aaa617db40b145287,M9001458,2025-10-01 03:31:24,40.52,71.0
orphan_transaction,e99bca16dcd36fcfc5b8b06d4cd42dfb,M9001459,2026-02-01 09:51:38,36.94,65.0
orphan_transaction,ef36f82bd8a73d623884725e07edd5f6,M9001460,2025-09-01 17:50:37,57.69,101.0
orphan_transaction,9824b1305d42044c80cbf4d81a0750f2,M9001461,2026-04-03 03:34:15,91.24,160.0
orphan_transaction,338d4734170a3accd09b64f9a289f62e,M9001462,2026-04-05 17:03:38,65.72,151.0
orphan_transaction,745bf811bac16334b292a97973262075,M9001463,2025-03-08 14:07:45,34.4,60.0
orphan_transaction,8ed773d10d50c7fc2a029cd602be1c2a,M9001464,2025-02-13 10:32:58,20.76,48.0
orphan_transaction,fb53801227bfe60c35ca5da7255920a6,M9001465,2025-01-11 00:45:32,49.63,114.0
orphan_transaction,a835c63ccade655710af24b94a83ef61,M9001466,2025-04-07 15:35:49,110.28,221.0
orphan_transaction,e236d96ff474195c10bfc7ed286055fb,M9001467,2026-03-23 13:14:51,15.97,28.0
orphan_transaction,e23f0439e125166e57014b6596b7cbf3,M9001468,2025-09-14 07:57:58,118.6,273.0
orphan_transaction,16decd6de3f519846b7804fb8ef14988,M9001469,2026-05-18 06:17:45,180.03,414.0
orphan_transaction,21dbfaca009b994521c3b28b2b6045ee,M9001470,2025-09-20 15:15:22,89.79,157.0
orphan_transaction,e623de3a7de432e94b0f236f3ddcda5a,M9001471,2026-06-11 11:53:25,122.92,215.0
orphan_transaction,8a335c086f06dae11143fde57fc5d5fe,M9001472,2025-12-21 03:44:27,79.0,182.0
orphan_transaction,0d12b116f69e70643f700ecaa6a8a09d,M9001473,2026-05-03 12:14:16,41.6,83.0
orphan_transaction,0aa17978fc4e17ff15bcc0b29b90fd66,M9001474,2025-01-12 23:51:26,21.35,43.0
orphan_transaction,1430aeb900d5ece913f5373d04116765,M9001475,2025-06-22 08:41:21,12.7,22.0
orphan_transaction,049393ce87e754baa601ea4afd30f265,M9001476,2025-05-25 10:07:59,64.82,130.0
orphan_transaction,e8cb853f82b59d7407509bed4f9e3b5b,M9001477,2025-08-06 02:19:07,36.77,85.0
orphan_transaction,901fd779d0bbb3ddca4fbd65e6141680,M9001478,2025-09-09 05:17:42,20.3,41.0
orphan_transaction,597d0e474c31cf9cbcfc67540d9817c8,M9001479,2026-01-25 13:56:23,169.98,297.0
orphan_transaction,4896ce3049e8f5794f151565f32761a9,M9001480,2025-01-14 01:48:32,22.59,52.0
orphan_transaction,560d0da49b6f8d36cf578d4715f5fd34,M9001481,2025-10-13 06:56:17,19.79,40.0
orphan_transaction,a74b8430390720dd10a3118feab7aad9,M9001482,2026-04-28 00:32:00,88.89,156.0
orphan_transaction,e23011503a7ee0d3e55a3ebd5d00a13a,M9001483,2025-06-28 03:34:14,37.09,65.0
orphan_transaction,c185e3b7e46aa9e6c5dbd9051d1ef14a,M9001484,2025-08-07 11:44:24,51.1,118.0
orphan_transaction,ce0d51501669142058050a62d7ac1098,M9001485,2025-09-01 20:21:55,64.31,129.0
orphan_transaction,d8e9ab09eb61d11e599beeee5eae4bfa,M9001486,2025-10-09 21:54:33,179.2,412.0
orphan_transaction,2b07fbfdbaaa4689fb4e365d4b7a9750,M9001487,2025-04-29 20:16:43,48.42,97.0
orphan_transaction,bc5f9dc13581ce938bbc6e583e3c5239,M9001488,2026-01-18 16:55:57,61.57,123.0
orphan_transaction,d5c491d4ede748f0491cd9bdb064d9a0,M9001489,2026-01-15 20:26:56,19.38,45.0
orphan_transaction,5332bdc9e8d867fcb40a7862025f304b,M9001490,2025-04-25 11:50:37,83.12,166.0
orphan_transaction,50e775a6a6e4b99f1eb6fb8e03f65f19,M9001491,2025-06-28 01:45:56,85.84,172.0
orphan_transaction,c81bf7990838378f99d6e24fe7c6c525,M9001492,2025-03-17 19:30:05,40.25,70.0
orphan_transaction,c293c6cd10fbcac26c72a0196d69af88,M9001493,2025-02-22 22:16:24,48.83,112.0
orphan_transaction,7dce31cf989be05065d6b24ebddbf961,M9001494,2026-03-17 16:07:54,76.42,134.0
orphan_transaction,edfecca4c2cadbacdff0267e323de017,M9001495,2025-01-31 02:04:14,25.93,45.0
orphan_transaction,b954a501ddce99dbcf498cdfb28af5da,M9001496,2025-04-26 12:43:58,169.71,297.0
orphan_transaction,8bfbf12391efcdf6ef8b219846d8d146,M9001497,2026-04-17 13:43:15,61.19,122.0
orphan_transaction,8025d415154bf1fdd0059c50734baca9,M9001498,2025-12-12 00:00:00,44.57,103.0
orphan_transaction,37146a1fb225e5423839dfab13b4a585,M9001499,2026-05-17 06:21:15,63.54,146.0
orphan_transaction,9bfb6a66645a39210a4e47bb4929f333,M9001500,2025-08-11 21:04:38,30.93,54.0
orphan_transaction,1a6db6c3738e2c2fc325f377edaf6c67,M9001501,2025-10-11 02:50:27,20.76,48.0
orphan_transaction,a5b20e49730394ec139d6867a0e8a66b,M9001502,2025-08-23 12:40:23,41.08,94.0
orphan_transaction,6b41dfd1eeb5f867baa45c3134725895,M9001503,2025-06-25 02:08:21,54.53,95.0
orphan_transaction,b6d0d616b9cc28d0f64bd4e3d8afda75,M9001504,2025-11-13 12:14:58,21.01,42.0
orphan_transaction,df819c854a92bcbdce18a135422c0c3c,M9001505,2026-03-04 05:05:56,111.24,256.0
orphan_transaction,a80efdfde2dac9b3d6f53c62f2007ed7,M9001506,2025-01-25 04:54:11,10.9,19.0
orphan_transaction,5c3c8322d11338cec23161837eb46b6a,M9001507,2025-09-19 04:13:11,36.83,74.0
orphan_transaction,23d8f2ad4429184f4ba1a2b41334ebe8,M9001508,2026-04-18 18:54:38,110.29,254.0
orphan_transaction,5fb6b39a48727b344d49385dd508b1e8,M9001509,2026-03-22 01:45:47,61.61,123.0
orphan_transaction,b92d2f81d892748004b184ddf609204f,M9001510,2025-11-08 13:37:56,91.86,184.0
orphan_transaction,c1103dd2630914bd87530b86c0caf6fc,M9001511,2026-06-10 07:05:27,190.0,332.0
orphan_transaction,44d31bbab0def488bb04dff29f812a3e,M9001512,2026-01-26 05:38:40,33.23,58.0
orphan_transaction,a8bac1b9961ac1c00602dea20272f335,M9001513,2025-11-09 22:24:30,45.69,80.0
orphan_transaction,1a7ba2dd78e59f394191dca7e7f17d79,M9001514,2025-10-25 22:53:07,51.29,103.0
orphan_transaction,594f2c889434615105f15c42f80e11b7,M9001515,2026-03-04 16:00:36,33.96,68.0
orphan_transaction,47958aba5e3a414b549f4446b8788a46,M9001516,2025-12-30 14:11:14,57.45,101.0
orphan_transaction,908c8aff1eec4c3180de38eb55bbd787,M9001517,2025-03-27 12:04:04,52.38,120.0
orphan_transaction,c80df16624cf7e4b4f6424a214ecb000,M9001518,2025-02-15 23:23:01,33.76,78.0
orphan_transaction,fcf82d17fc12e7eafb7f7d719c9a8ce9,M9001519,2025-07-12 17:54:10,105.68,243.0
orphan_transaction,e2645a84720206ded27050e84ced11f5,M9001520,2026-03-10 16:35:58,28.21,65.0
orphan_transaction,6c160c44ff7e9cc52e5ab39441fedd96,M9001521,2026-04-29 23:31:50,54.36,109.0
orphan_transaction,fbb35d7ce0b03b844db1fb32e0e6aafb,M9001522,2025-04-19 15:47:29,114.74,201.0
orphan_transaction,3264bb617424648f424ebb2e3516ec2e,M9001523,2026-06-06 21:04:49,42.45,74.0
orphan_transaction,736daa05342ac9989092e869d369092f,M9001524,2026-03-06 07:35:25,47.06,82.0
orphan_transaction,d00cbd8bf60544bc0adf6aa35436af36,M9001525,2025-12-11 05:09:40,73.19,168.0
orphan_transaction,48d2d128a835a44e5d15f55a1ee5788c,M9001526,2026-06-10 20:36:44,16.5,29.0
orphan_transaction,67215048df800b85f41ace8016d5ce8c,M9001527,2025-06-08 02:34:51,28.87,66.0
orphan_transaction,50369a592e1cd9c86c69db0ac3fb6330,M9001528,2026-06-01 01:29:11,212.97,373.0
orphan_transaction,d789d3d8b1be0eab3ecd632386443e28,M9001529,2025-11-30 00:53:37,35.66,62.0
orphan_transaction,c39233a389173804d2738067112327c5,M9001530,2025-10-02 09:25:02,148.1,259.0
orphan_transaction,c68a6acf20fb7e2e274a2825f5b2288d,M9001531,2026-06-21 11:49:47,69.52,122.0
orphan_transaction,38665113f1bcc7c97347150f5023f64f,M9001532,2026-01-05 22:19:17,57.04,131.0
orphan_transaction,c92acc0e71a4618bbdf16226b08b26ce,M9001533,2025-10-07 20:54:26,111.26,256.0
orphan_transaction,5fa828293c8464f0ccf4bcbf49d22b24,M9001534,2025-02-16 17:05:38,60.45,139.0
orphan_transaction,8784d3841c47b3481f37c55b7a39c8b6,M9001535,2025-10-16 00:55:46,29.03,51.0
orphan_transaction,be9ef83459e11215fe258a45102c85ce,M9001536,2026-03-04 04:35:03,48.07,111.0
orphan_transaction,b0aa75bfda91e645399770d1838aaed5,M9001537,2025-07-07 16:29:56,32.2,64.0
orphan_transaction,b3a72f224176fec058f8d76badc682e3,M9001538,2025-02-14 21:49:12,75.71,174.0
orphan_transaction,351de52febf8f1831f638cb3d62c4003,M9001539,2025-03-17 15:08:24,48.38,97.0
orphan_transaction,66f8789cfe31b2318348698ad38c86da,M9001540,2025-06-04 11:32:01,71.93,165.0
orphan_transaction,41f4bc48e21fb7bb4879a18305e992a2,M9001541,2026-05-28 01:24:46,45.05,104.0
orphan_transaction,cdc0273accb166c9d22b76fd028a7e3b,M9001542,2025-03-15 23:14:52,13.68,24.0
orphan_transaction,92f97ca0e822002fbc8635b9231aae50,M9001543,2026-04-25 00:32:27,40.13,92.0
orphan_transaction,12841385968181470a4a460b7e789c14,M9001544,2025-12-01 04:42:11,160.3,369.0
orphan_transaction,81456ec5778efc5f44dcd2885a564eab,M9001545,2026-06-25 12:13:46,19.86,40.0
orphan_transaction,746c7c4f4a0a3ccc5b54ef9f77513ea0,M9001546,2026-02-15 00:07:04,58.51,102.0
orphan_transaction,3828a88e38961b059ec21b3748a8b1a7,M9001547,2026-03-10 05:26:06,65.82,151.0
orphan_transaction,f3b54ae485a4381c1da479b42ad30d02,M9001548,2025-09-10 07:00:42,82.04,189.0
orphan_transaction,cf407de5ad9ae003b909a79b39d5faa1,M9001549,2026-01-04 06:31:34,129.29,297.0
orphan_transaction,c011ce49f24bfcfcf58f0eb683db0a80,M9001550,2026-01-22 18:08:36,104.86,184.0
orphan_transaction,b8d03290226326a0c049fa7d5aae61c1,M9001551,2025-05-17 07:32:15,42.83,99.0
orphan_transaction,c85239a71a2db59cc87e56d3e4bb20a9,M9001552,2026-04-19 18:59:06,136.95,315.0
orphan_transaction,ae2c845e11c6c2a5e149ed3079058f44,M9001553,2025-10-23 01:01:13,28.45,65.0
orphan_transaction,7b5c9683cfd691a1b5ee99057fcd586a,M9001554,2025-05-25 00:47:43,23.7,47.0
orphan_transaction,ea30f9ac86c66182f46f397912f7b48a,M9001555,2026-04-06 18:28:44,61.34,141.0
orphan_transaction,9a68cd921198108a8a2809526b6bb12b,M9001556,2025-10-29 13:10:03,75.37,173.0
orphan_transaction,ea8c93451d72f2b8bf6aa2ec486560c6,M9001557,2025-07-01 17:04:36,59.05,103.0
orphan_transaction,ceba383de4c08e18fe3623cf1805665a,M9001558,2025-01-13 10:19:42,166.13,291.0
orphan_transaction,6e6d1c02c53ce324b2921fb70e62a337,M9001559,2025-04-20 21:07:15,33.36,67.0
orphan_transaction,89a9daf9a4d8575d9650525a0a57ed5d,M9001560,2025-03-03 00:27:58,130.04,299.0
orphan_transaction,32fc8f82f47bca8e6503147137ec3de6,M9001561,2026-04-23 00:44:35,51.44,103.0
orphan_transaction,cf7547b00698045deb06a492a43e4fe4,M9001562,2025-12-09 03:53:52,48.5,85.0
orphan_transaction,3fcce705d328bcb6c6cec32925d2ad0b,M9001563,2025-05-13 10:39:04,52.39,92.0
orphan_transaction,3b6bf9a1faece358524c1496123ba904,M9001564,2025-03-08 11:38:11,39.67,69.0
orphan_transaction,f2729848c6b702af5002465d485a4c2f,M9001565,2025-03-18 01:43:27,60.45,121.0
orphan_transaction,7f2d952683c9d4bddb3210264eb30122,M9001566,2025-04-04 08:30:59,50.1,115.0
orphan_transaction,7e82e6a3174be3ed5f59b83ec8a477cd,M9001567,2026-01-25 06:21:24,53.16,93.0
orphan_transaction,c901c10501176dc5001f8eb0f2d1ad09,M9001568,2025-12-10 08:33:23,33.68,59.0
orphan_transaction,b95bfbfa0c8ef8422a15cba79aa51585,M9001569,2025-01-11 14:52:27,60.27,139.0
orphan_transaction,143665e01df3ebec67679460bbd62e4f,M9001570,2026-02-20 12:49:30,55.99,112.0
orphan_transaction,7ef9f2262100da2f73409f99ece316e0,M9001571,2025-06-12 21:37:17,158.66,365.0
orphan_transaction,a33234a16dbb35c4ba1cd9fb32c27230,M9001572,2025-07-08 11:56:53,79.16,182.0
orphan_transaction,1d1013bf1c19b3dc1edcd26ba75b7dda,M9001573,2025-11-23 21:02:13,11.54,23.0
orphan_transaction,5dfae0bb3cd0f88f6d3bbdf9692e7dee,M9001574,2026-05-22 00:00:17,47.09,108.0
orphan_transaction,9bf3f42430030c97a20c29e4346b32c5,M9001575,2025-02-10 10:58:00,28.47,65.0
orphan_transaction,f037abec88b431527e1341573cb4e0d2,M9001576,2026-01-30 20:44:11,21.83,38.0
orphan_transaction,8d9627c7f74b570b22c4bab116808138,M9001577,2025-02-22 05:50:52,62.88,110.0
orphan_transaction,491f47b555e92abfe409a241164c4bcc,M9001578,2026-05-11 13:28:21,96.88,194.0
orphan_transaction,2613c898bc2b6f20b5f4296560b19e83,M9001579,2025-05-11 16:19:49,119.93,210.0
orphan_transaction,bb9a65f5be6ca82928ebcbbc98a21ae1,M9001580,2025-04-19 07:39:19,69.97,122.0
orphan_transaction,4e962168c770d2f0dbe75cd9a4aa8bf9,M9001581,2025-09-25 09:17:45,19.19,38.0
orphan_transaction,98d144cc906c3355103f447445c42323,M9001582,2025-10-09 13:56:19,49.82,87.0
orphan_transaction,19699744c93e64a618158cc920436edc,M9001583,2025-05-22 11:43:46,45.32,104.0
orphan_transaction,bc9821559996d4065531d4648b409d15,M9001584,2025-07-02 21:00:58,76.09,133.0
orphan_transaction,d4df12d625e57b83c4e19a484d741db3,M9001585,2025-10-27 09:18:14,33.1,58.0
orphan_transaction,7a5765a7402fc1790d93fd6a9fe3e03d,M9001586,2026-03-26 07:29:10,38.27,77.0
orphan_transaction,4941b0ad313000d51e99926b06190923,M9001587,2025-01-04 21:08:43,55.68,111.0
orphan_transaction,0a8c65414b7c4fab44c43344d52fe381,M9001588,2025-05-31 03:22:09,72.75,146.0
orphan_transaction,299e4bd5a84a7d703ce759a133e57b03,M9001589,2025-08-09 23:25:58,28.2,65.0
orphan_transaction,af4e9cd2a342633a5f70a2036b262438,M9001590,2025-10-20 23:18:35,34.06,68.0
orphan_transaction,e8111154a3f21182f56745671fb36702,M9001591,2026-01-19 18:55:03,90.1,207.0
orphan_transaction,4c6de5e02ce74917a95957a0bb90aaca,M9001592,2025-09-24 22:20:24,22.47,45.0
orphan_transaction,1605c575c58bdf54f66c5e32470c864d,M9001593,2025-08-21 21:44:44,33.77,78.0
orphan_transaction,4deee1f55e0d37b3f6b32203b98dd633,M9001594,2025-06-04 00:20:57,27.34,55.0
orphan_transaction,56e46b5fce804670ae03eb5a57e21f78,M9001595,2025-12-08 17:27:09,35.13,61.0
orphan_transaction,69694e0d2fad028ab695f879fa3f5ef8,M9001596,2025-09-13 08:44:33,41.6,83.0
orphan_transaction,47b9544d306cf27c98311964268cca7c,M9001597,2026-05-04 07:40:46,45.84,80.0
